19899 Sn 363.056 36.8621 362.903 37.677
19900 Sn 363.123 36.8745 362.666 37.605
19902 Sn 362.866 36.9227 362.893 37.3089
19904 Sn 362.843 37.2209 362.838 37.4768
19924 Sn 362.619 37.5872 362.795 36.6763
19925 Sn 362.949 36.4233 363.131 36.5111
19927 Sn 362.938 36.6951 363.032 36.4996
19929 Sn 362.912 36.7705 363.126 36.4761
19952 Sn 362.835 36.5758 363.014 36.8155
19954 Sn 362.874 36.578 363.042 36.6655
19956 Sn 362.937 36.6665 363.035 36.54
19958 Sn 362.988 36.731 363.002 36.7668
19959 Sn 363.034 36.7207 362.787 36.5622
