Ce 18357 -3.755 -1.705
Ce 18358 -1.567 1.23
Ce 18359 -2.03 0.872
Sn 18359 -2.585 -1.257
Ce 18360 -1.01 0.437
Sn 18360 2.517 1.11
Ce 18361 -0.339 1.635
Sn 18361 -2.537 1.084
Bi1 18361 -8.559 -15.401
Bi2 18361 -10.501 -1.714
Ce 18362 -0.868 2.229
Sn 18362 1.812 1.124
Bi1 18362 4.688 -6.731
Bi2 18362 -2.937 -0.616
Ce 18363 -1.738 1.761
Sn 18363 -1.342 -0.222
Bi1 18363 -3.114 -4.989
Bi2 18363 -7.493 -2.09
Sn 18364 -0.885 1.481
Bi1 18364 2.87 -3.738
Bi2 18364 -2.214 -2.561
Sn 18365 2.241 -0.285
Bi1 18365 2.532 2.106
Bi2 18365 -2.318 0.916
Bi1 18367 3.927 -6.407
Bi2 18367 1.658 -2.427
In 18370 2.003 3.417
In 18371 1.607 5.038
In 18372 -1.917 2.073
In 18373 2.573 3.633
In 18374 3.117 2.648
In 18375 2.285 1.072
In 18376 2.273 1.939
In 18380 1.541 2.32
In 18381 1.094 0.542
In 18382 2.115 3.447
In 18383 1.562 2.928
In 18384 0.827 3.317
In 18385 0.027 2.548
In 18386 0.374 3.07
