Bi1 20515 -12.3 1.682
Bi2 20515 -5.654 -6.836
Bi1 20516 -9.91 7.293
Bi2 20516 -6.587 -3.632
Bi1 20517 -5.324 9.311
Ce 20517 -0.073 1.035
Bi2 20517 -4.33 -2.947
Bi1 20519 6.588 -1.823
Ce 20519 -3.505 3.397
Bi2 20519 1.379 -1.214
Bi1 20520 5.232 1.263
Ce 20520 -3.7 0.825
Sn 20520 -3.314 3.171
Bi2 20520 0.516 58871.7
Bi1 20522 -0.685 -3.552
Ce 20522 -4.337 2.087
Sn 20522 -0.258 1.659
Bi2 20522 -4.228 3.491
Bi1 20523 -3.662 -7.171
Ce 20523 -4.088 4.512
Sn 20523 -0.886 1.937
Bi2 20523 -10.906 2.911
Ce 20524 -2.66 1.072
Sn 20524 1.188 1.14
Ce 20525 -3.337 -2.291
Sn 20525 -1.68 0.428
Sn 20526 -5.306 -0.517
Sn 20527 -0.358 -5.138
Bi1 20528 3.601 -8.672
Ce 20528 -2.481 -1.503
Sn 20528 2.302 -3.659
Bi2 20528 -3.972 -1.836
Bi1 20818 -12.887 -5.276
Bi2 20818 -8.987 -12.15
Bi1 20819 -16.934 -11.728
Bi2 20819 -8.77 3.158
Bi1 20820 -13.439 -11.59
Bi2 20820 -4.791 2.358
Bi1 20821 9.484 -10.316
Ce 20821 -1.968 2.583
Bi2 20821 5.372 0.114
Bi1 20822 5.726 5.523
Ce 20822 -2.045 0.691
Bi2 20822 6.213 -3.258
Ce 20828 -0.862 -4.826
Sn 20828 -11.746 -8.381
Sn 20830 2.044 -12.131
Bi1 20831 13.108 6.906
Ce 20831 -4.767 3.156
Sn 20831 -4.714 0.954
Bi2 20831 5.906 -9.479
Bi1 20832 10.47 9.366
Ce 20832 -5.232 3.736
Sn 20832 -5.283 1.036
Bi2 20832 6.584 -11.398
Bi1 20833 15.75 8.412
Ce 20833 -4.363 2.036
Sn 20833 -3.891 -0.661
Bi2 20833 7.447 -9.352
Bi1 20834 12.16 2.273
Ce 20834 -3.539 0.077
Sn 20834 -3.472 -3.57
Bi2 20834 4.591 -10.976
Bi1 20835 11.497 5.644
Ce 20835 -3.977 1.888
Sn 20835 -3.57 0.107
Bi2 20835 5.545 -10.19
Bi1 20836 10.313 2.597
Ce 20836 -3.609 1.134
Sn 20836 -2.645 -0.939
Bi2 20836 5.717 -11.345
Bi1 20837 12.476 -0.591
Ce 20837 -2.84 0.072
Sn 20837 -2.652 -2.699
Bi2 20837 4.723 -11.873
Bi1 21087 -3.985 -0.578
Bi2 21087 -5.726 -4.443
Bi1 21088 -1.466 -11.126
Bi2 21088 0.333 -10.847
Bi1 21089 -3.56 -0.836
Ce 21089 -1.834 -1.518
Bi2 21089 -4.762 -9.603
Bi1 21090 -11.024 -4.877
Ce 21090 -0.584 -2.273
Bi2 21090 -12.42 -6.834
Bi1 21091 -5.69 0.585
Ce 21091 -2.367 -0.966
Sn 21091 1.887 -0.746
Bi2 21091 -8.759 -5.151
Bi1 21092 -0.014 -5.206
Ce 21092 0.14 -1.656
Sn 21092 -2.234 1.658
Bi2 21092 -8.248 -9.598
Bi1 21093 6.991 3.612
Ce 21093 2.444 -1.148
Sn 21093 0.862 -3.981
Bi2 21093 -0.69 -1.002
Ce 21094 -2.051 -1.15
Sn 21094 1.573 -0.172
Ce 21095 -1.986 -2.75
Sn 21095 3.554 3.795
Sn 21096 -5.142 4.772
In 21274 -0.311 -0.359
In 21275 -0.403 -0.516
In 21276 -0.431 -0.464
In 21277 -0.705 -0.23
In 21278 -0.759 -0.679
In 21279 -0.581 -0.139
In 21280 -0.76 -0.497
In 21281 -0.42 -0.63
In 21282 -0.054 -0.518
In 21283 -0.123 -0.263
In 21284 0.205 -0.33
In 21285 -0.261 -0.299
In 21286 -0.727 -0.84
In 21287 0.07 -0.197
In 21288 -0.355 -0.185
In 21289 -0.582 -0.572
In 21290 -0.684 0.001
In 21291 -0.643 -0.067
In 21292 0.092 0.002
