Ce 18617 -0.504 -6.195
Ce 18618 -2.164 -4.168
Ce 18619 -1.484 -2.329
Sn 18619 -3.917 -1.169
Ce 18620 -0.233 -4.259
Sn 18620 -1.576 0.055
Ce 18621 -2.103 -3.404
Sn 18621 -2.318 7.051
Ce 18622 -0.479 -3.493
Sn 18622 0.883 1.637
Bi1 18622 2.623 -1.553
Bi2 18622 -4.018 -0.871
Ce 18623 -1.038 -2.463
Sn 18623 -1.242 -0.088
Bi1 18623 3.184 1.289
Bi2 18623 -2.169 0.097
Sn 18624 -1.476 0.515
Bi1 18624 0.297 -0.54
Bi2 18624 -4.921 -0.719
Sn 18625 -0.594 -1.935
Bi1 18625 2.796 2.027
Bi2 18625 0.868 -0.601
Bi1 18626 -1.274 -0.87
Bi2 18626 -0.419 -1.405
Bi1 18627 1.601 -9.216
Bi2 18627 -1.567 -7.379
In 18631 0.453 1.221
In 18632 9.054 -5.709
In 18633 0.361 3.674
In 18634 3.902 0.486
In 18635 1.96 0.812
In 18636 2.711 1.007
In 18637 2.676 0.511
