21679 Bi1 919.129 885.574 913.072 948.302 913.513 871.724 924.104 859.088
21679 Bi2 451.655 430.378 448.948 450.267 456.37 425.426 467.613 402.205
21680 Bi1 911.631 911.147 912.27 946.429 916.744 898.633 914.939 910.064
21680 Bi2 451.509 449.807 452.649 455.617 455.295 440.352 452.624 447.608
21681 Bi1 912.947 913.842 910.315 929.675 911.46 902.253 919.801 916.224
21681 Ce 82.4956 75.1663 82.6234 81.656 83.0284 72.0525 84.6826 69.4265
21681 Bi2 449.852 450.096 448.086 450.842 452.609 444.883 458.343 456.088
21682 Bi1 908.146 897.07 907.89 912.681 908.956 903.622 907.315 906.369
21682 Ce 79.6098 78.023 81.9284 76.6007 82.4596 76.9422 81.2968 77.8218
21682 Bi2 449.677 428.189 447.216 450.016 450.919 449.871 442.584 448.545
21683 Bi1 912.212 921.885 913.255 911.078 916.265 915.733 915.706 914.505
21683 Ce 79.4559 78.2782 79.5796 73.0869 80.5065 79.6535 81.3533 79.8758
21683 Sn 318.638 289.214 313.983 298.501 324.594 294.292 325.061 282.619
21683 Bi2 455.864 447.299 445.931 452.05 449.876 454.515 462.919 449.696
21684 Bi1 918.802 903.557 915.32 905.384 901.015 914.37 912.108 901.093
21684 Ce 79.1831 74.4023 79.8574 71.1304 80.8716 82.3105 80.9542 79.6107
21684 Sn 307.024 301.681 316.138 312.09 320.243 297.142 313.44 301.988
21684 Bi2 451.067 433.661 441.102 450.986 441.789 458.463 458.87 444.006
21685 Bi1 899.669 900.248 915.588 913.576 901.629 907.19 894.737 905.001
21685 Ce 80.1979 75.4624 78.5882 73.181 81.8912 84.1017 82.467 77.6598
21685 Sn 312.273 311.815 316.006 310.584 318.343 308.147 313.637 313.06
21685 Bi2 419.5 421.982 441.927 456.29 442.71 453.713 438.009 442.978
21686 Ce 80.2841 72.9341 76.5601 74.8692 83.3333 86.5887 82.9827 77.2948
21686 Sn 312.321 314.473 312.092 308.018 318.657 314.379 315.797 315.47
21687 Ce 81.2276 70.9878 76.631 74.4864 84.8462 86.5079 82.5655 76.0995
21687 Sn 314.443 310.759 311.476 311.402 309.934 319.332 317.327 312.221
21688 Sn 314.979 304.509 305.333 313.679 304.036 322.465 315.11 309.514
21689 Sn 317.218 305.452 309.27 315.372 303.436 319.386 315.675 309.721
21701 In 121.436 117.729 123.21 106.234 137.088 137.949 140.146 133.868
21702 In 126.756 121.207 129.259 112.747 128.708 129.413 133.977 122.516
21703 In 124.947 125.491 130.038 113.143 125.158 134.047 128.469 130.676
21704 In 117.276 118.955 122.106 106.295 132.479 141.182 136.389 141.07
21705 In 117.925 117.96 121.77 106 132.634 138.958 137.927 138.903
21706 In 124.101 125.336 129.234 112.211 124.561 131.641 129.715 130.968
21707 In 125.26 124.953 129.756 111.939 124.549 131.367 129.145 131.888
21708 In 116.948 118.929 122.952 105.339 131.283 139.249 134.788 140.002
21709 In 115.984 116.469 121.174 106.612 133.914 139.481 137.708 137.248
21710 In 123.752 123.365 128.482 113.146 125.305 131.252 128.922 129.03
21711 In 123.436 121.37 127.573 116.926 124.213 130.883 126.6 130.99
21712 In 115.574 116.116 120.711 109.715 130.503 139.857 134.617 138.298
21713 In 122.447 116.971 125.391 112.333 130.166 137.918 132.855 133.506
21714 In 126.039 120.493 130.752 118.604 123.768 131.7 126.279 126.502
