Bi1 20515 -11.638 6.808
Bi2 20515 -6.211 -0.687
Bi1 20516 -9.196 8.585
Bi2 20516 -7.536 -1.276
Bi1 20517 -6.486 12.173
Ce 20517 -2.013 2.479
Bi2 20517 -7.702 0.069
Bi1 20519 4.778 -0.822
Ce 20519 -3.636 4.162
Bi2 20519 -1.362 0.03
Bi1 20520 5.293 2.869
Ce 20520 -1.45 3.088
Sn 20520 -2.895 5.139
Bi2 20520 -1.781 1.67
Bi1 20522 -0.594 -3.47
Ce 20522 -1.579 2.737
Sn 20522 -0.049 2.068
Bi2 20522 -8.187 1.932
Bi1 20523 -5.832 -6.844
Ce 20523 -1.224 4.317
Sn 20523 -0.981 2.366
Bi2 20523 -10.682 2.443
Ce 20524 0.397 1.82
Sn 20524 1.601 0.707
Ce 20525 -0.712 0.27
Sn 20525 -1.249 1.334
Sn 20526 -5.035 -0.111
Sn 20527 1.631 -1.015
Bi1 20528 2.532 -6.801
Ce 20528 0.506 2.536
Sn 20528 2.741 0.151
Bi2 20528 -6.97 0.962
