Bi1 22767 9.131 -5.359
Bi2 22767 2.031 0.066
Bi1 22768 1.308 -7.284
Bi2 22768 -2.592 -5.623
Bi1 22769 8.389 -2.76
Ce 22769 0.337 -2.64
Bi2 22769 2.3 -1.809
Bi1 22770 -2.258 -11.625
Ce 22770 -0.952 -1.469
Bi2 22770 -7.328 -4.583
Bi1 22771 1.045 3.392
Ce 22771 -2.534 -2.216
Sn 22771 -2.843 -3.253
Bi2 22771 -0.554 3.568
Bi1 22772 3.42 7.298
Ce 22772 -3.202 -2.026
Sn 22772 -2.773 -4.687
Bi2 22772 5.002 4.141
Bi1 22773 -27.089 2.194
Ce 22773 -3.213 -0.094
Sn 22773 -1.535 -1.352
Bi2 22773 -17.393 3.853
Ce 22774 -2.43 1.467
Sn 22774 -1.795 -2.886
Ce 22776 -5.383 1.882
Sn 22776 -1.038 0.804
Sn 22777 -5.174 1.925
Sn 22778 -9.577 2.395
In 22785 -4.673 10.25
In 22786 -5.386 9.486
In 22787 -5.261 9.667
In 22788 -6.794 8.493
In 22789 -6.433 10.129
In 22790 -6.602 10.268
In 22791 -12.436 12.138
