19347 Ce 81.7912 80.4446 84.5311 84.2022 83.9319 78.8407 83.1398 -64543.7
19355 Ce 83.2808 82.064 83.9302 81.8766 83.0191 81.9481 81.939 -63932.7
19356 Ce 83.3737 83.9434 83.8091 83.1663 84.6649 83.263 81.8956 -63572.6
19356 Sn 317.204 316.053 318.653 313.837 320.489 315.686 315.962 -99467.5
19357 Ce 83.8325 81.03 83.2379 83.8326 81.7993 83.8782 82.1771 -87002.1
19357 Sn 316.736 318.969 318.21 316.52 319.792 319.367 318.67 -126939
19358 Ce 83.876 81.0489 82.7523 85.3531 83.2561 43.5406 83.2887 -65885.8
19358 Sn 317.597 320.382 318.787 317.833 268.936 319.206 317.7 -97393.5
19359 Ce 85.3963 81.3946 83.6652 85.3724 83.2283 81.8032 82.0313 -64783.8
19359 Sn 318.827 313.9 319.413 317.907 319.935 321.481 318.074 -100199
19359 Bi1 924.917 923.897 925.773 921.117 929.043 925.826 928.417 0.95359
19359 Bi2 452.638 459.549 447 455.791 445.729 447.284 443.034 263.45
19360 Ce 84.1171 79.0603 34.5102 85.1478 80.5599 84.4268 82.0205 -64947.4
19360 Sn 318.212 316.122 318.083 318.678 318.101 320.563 318.206 -98070.3
19360 Bi1 926.443 924.802 929.167 925.114 927.984 927.178 927.734 1.30487
19360 Bi2 449.236 457.662 443.56 445.462 447.606 447.441 444.854 263.45
19361 Sn 317.391 310.742 318.533 318.4 319.018 320.025 319.013 -102175
19361 Bi1 926.563 926.337 926.887 926.989 929.255 926.5 926.909 -452302
19361 Bi2 442.566 457.115 444.385 447.771 445.187 447.298 448.879 263.45
19362 Sn 317.814 309.971 318.218 320.824 320.542 317.612 320.989 -99314.7
19362 Bi1 925.215 922.657 927.974 929.06 925.993 929.281 926.563 -453246
19362 Bi2 445.789 471.347 445.21 445.966 443.77 444.881 444.178 263.45
19363 Bi1 927.358 922.501 924.49 929.129 925.058 928.913 927.25 -451276
19363 Bi2 449.059 482.024 452.244 445.324 445.905 445.596 449.156 263.45
19364 Bi1 924.872 918.309 922.815 927.618 925.945 927.973 928.849 -455474
19364 Bi2 446.683 518.651 461.749 446.966 450.232 443.506 447.478 263.45
19368 In 121.36 120.75 121.838 118.607 129.798 126.19 128.949 -584323
19369 In 127.258 127.165 130.738 126.659 123.641 120.048 121.628 -423599
19370 In 121.777 119.93 123.237 122.19 129.63 128.522 129.464 -598962
19371 In 128.191 125.428 130.353 129.276 122.915 123.195 121.519 -443242
19372 In 122.731 119.764 122.014 123.3 128.597 130.082 128.796 -649364
19373 In 129.416 124.562 127.869 130.376 119.992 123.061 122.004 -477266
19374 In 120.798 117.255 118.925 124.048 128.262 130.84 129.022 -650149
