17233 Ce 120.252 24.2601 121.079 22.4214
17234 Ce 120.612 22.9368 123.132 22.2906
17235 Ce 119.977 23.2544 122.011 22.879
17235 Sn 355.643 40.3063 373.04 35.6336
17236 Ce 121.891 24.753 119.198 21.9787
17236 Sn 362.885 38.7899 371.162 33.7973
17237 Ce 121.331 26.3406 120.977 22.5136
17237 Sn 363.078 37.058 370.576 33.5865
17237 Bi1 965.182 84.1751 1003.85 70.0051
17237 Bi2 480.403 57.8795 499.523 46.1983
17238 Ce 121.04 25.1932 122.799 23.196
17238 Sn 364.475 39.7576 359.993 33.807
17238 Bi1 979.665 70.3915 994.374 64.1758
17238 Bi2 487.189 52.9547 495.748 46.7798
17239 Ce 118.892 26.2244 121.655 22.3779
17239 Sn 366.247 38.876 362.262 34.1006
17239 Bi1 987.506 68.3056 987.843 61.3646
17239 Bi2 491.299 51.0873 493.937 44.7827
17240 Sn 361.63 39.4855 361.063 35.0257
17240 Bi1 980.889 70.9034 977.64 63.6974
17240 Bi2 486.818 51.9596 485.934 46.1742
17241 Sn 362.267 40.9662 358.33 35.2573
17241 Bi1 985.798 68.4255 974.584 62.8612
17241 Bi2 491.123 50.9763 485.621 45.6105
17242 Bi1 983.063 70.3353 972.715 66.5755
17242 Bi2 491.749 54.2397 484.165 47.5245
17243 Bi1 982.353 79.6545 964.882 73.4599
17243 Bi2 491.23 57.3626 480.813 47.211
17245 Ce 120.354 24.2813 124.081 21.369
17245 Sn 363.506 38.6823 364.579 33.6682
17245 Bi1 978.738 72.5037 994.122 64.9077
17245 Bi2 486.878 55.6977 495.242 48.8026
17246 Ce 121.801 25.0522 121.241 22.1836
17246 Sn 364.198 37.27 362.577 33.9168
17246 Bi1 978.279 67.5174 982.761 61.2555
17246 Bi2 488.247 54.0944 491.544 45.7844
17247 Ce 121.6 26.4138 120.929 22.0404
17247 Sn 367.21 38.9694 360.056 32.7642
17247 Bi1 985.065 70.1705 994.799 61.5299
17247 Bi2 488.706 52.4485 497.697 47.7754
17248 Ce 122.578 25.1795 120.544 22.6582
17248 Sn 361.743 38.5553 367.726 33.0916
17248 Bi1 973.245 78.1017 993.492 63.9534
17248 Bi2 482.151 53.1875 493.957 45.6214
17249 Ce 121.054 25.1067 121.589 21.9745
17249 Sn 362.142 39.0611 368.689 32.7763
17249 Bi1 975.353 77.2033 1000.94 65.7375
17249 Bi2 484.48 55.8404 498.761 46.5249
