19899 Sn 413.492 345.866 371.198 242.426 486.375 248.412 299.796 680.841
19900 Sn 413.762 347.758 371.729 243.329 485.122 247.899 300.524 685.96
19902 Sn 409.439 338.879 378.951 242.681 495.563 246.57 298.839 668.509
19904 Sn 404.61 339.02 385.575 235.47 496.993 240.74 297.692 649.555
19924 Sn 465.951 271.263 319.248 343.903 430.113 339.338 305.359 668.868
19925 Sn 461.607 271.542 318.215 344.394 434.247 335.8 308.32 672.419
19927 Sn 453.401 275.04 319.617 338.692 433.754 333.014 307.212 669.094
19929 Sn 456.778 274.56 313.166 335.92 428.078 331.057 308.419 675.424
19952 Sn 455.576 277.455 321.859 339.731 437.017 332.892 308.326 671.237
19954 Sn 465.071 276.377 316.992 340.312 431.163 331.313 307.916 676.356
19956 Sn 461.763 275.797 319.472 341.833 433.031 332.51 307.972 672.996
19958 Sn 461.782 277.535 319.102 340.078 433.222 332.574 308.498 659.448
19959 Sn 459.022 277.644 316.59 337.415 433.974 335.881 309.036 660.451
