Bi1 22437 9.217 -3.763
Bi2 22437 4.37 0.623
Bi1 22438 5.974 -5.915
Bi2 22438 0.367 -5.067
Bi1 22439 8.293 -1.051
Ce 22439 -0.664 -3.349
Bi2 22439 5.923 -4.391
Bi1 22440 -10.907 -9.229
Ce 22440 -1.311 -1.777
Bi2 22440 -7.198 -7.31
Bi1 22441 3.519 5.331
Ce 22441 -1.779 -2.099
Sn 22441 -1.349 -2.294
Bi2 22441 -1.211 5.035
Bi1 22442 1.387 8.099
Ce 22442 -3.828 -2.507
Sn 22442 -1.269 -4.929
Bi2 22442 0.686 3.108
Bi1 22443 -15.928 -3.514
Ce 22443 -2.443 -0.908
Sn 22443 -1.429 -2.573
Bi2 22443 -5.367 -2.347
Ce 22444 -2.784 0.414
Sn 22444 -2.791 -3.131
Ce 22445 -3.807 1.626
Sn 22445 0.348 1.922
Sn 22446 -3.143 1.105
Sn 22447 -6.927 0.53
In 22454 -2.106 8.975
In 22455 -1.868 7.298
In 22456 -1.033 7.474
In 22457 -1.827 6.054
In 22458 -1.681 7.18
In 22459 -2.232 7.491
In 22460 -5.338 8.183
