19205 In 176.187 29.8831 184.223 29.2724
19206 In 173.837 29.178 181.588 29.9301
19207 In 174.969 28.8437 183.224 29.6997
19208 In 175.412 29.7182 181.653 28.6018
19209 In 174.065 28.7973 181.644 28.0798
19210 In 175.343 29.4262 182.186 27.7334
19211 In 175.896 28.3058 181.945 28.257
19218 In 183.882 29.4644 173.233 30.3779
19219 In 183.335 28.4737 174.124 29.5316
19220 In 184.063 28.5643 173.857 30.0376
19221 In 183.442 28.5231 174.359 29.6334
19222 In 184.077 28.3251 174.517 28.8832
19223 In 184.138 29.1687 174.489 27.8174
19228 Ce 121.455 22.3826 117.742 23.9197
19229 Ce 121.563 21.6253 117.654 22.7558
19230 Ce 123.065 21.3195 118.681 24.4911
19230 Sn 362.252 36.0024 365.704 36.5225
19231 Ce 122.35 21.4983 119.338 23.2561
19231 Sn 363.315 34.694 363.12 35.611
19232 Ce 121.53 22.2328 121.024 20.9502
19232 Sn 364.188 35.7099 365.602 36.3549
19233 Ce 120.023 21.1176 121.333 20.5162
19233 Sn 364.475 34.5555 365.69 34.2394
19233 Bi1 980.779 64.3943 982.606 67.6585
19233 Bi2 486.736 47.6724 486.148 47.5799
19234 Ce 121.361 22.8539 122.369 20.8245
19234 Sn 360.812 31.5661 364.482 31.7429
19234 Bi1 983.164 62.0651 982.519 64.1403
19234 Bi2 486.828 48.0783 488.443 45.5567
19235 Sn 360.362 34.2642 366.302 33.1785
19235 Bi1 987.234 64.0144 984.963 63.7741
19235 Bi2 487.708 46.3234 488.491 47.9153
19236 Sn 362.12 34.7527 363.071 33.9781
19236 Bi1 981.975 62.3977 981.602 62.2566
19236 Bi2 486.425 45.7571 487.533 44.7698
19237 Bi1 981.533 63.6515 981.697 62.0287
19237 Bi2 484.135 48.0601 486.403 45.3465
19238 Bi1 983.126 68.223 981.376 65.883
19238 Bi2 487.259 50.5256 487.582 47.5616
