22294 Bi1 998.735 77.103 972.073 73.969
22294 Bi2 495.739 54.6024 491.442 50.6146
22295 Bi1 993.747 67.046 972.702 68.6517
22295 Bi2 492.304 50.3486 485.429 49.0135
22296 Bi1 995.525 71.7002 978.482 64.5441
22296 Ce 123.125 23.1332 122.685 22.5954
22296 Bi2 492.298 50.293 487.338 47.0229
22297 Bi1 985.026 75.3737 974.061 66.2465
22297 Ce 122.448 23.5922 124.212 20.3931
22297 Bi2 486.207 50.0463 485.159 46.3453
22298 Bi1 992.326 76.2428 984.736 63.1604
22298 Ce 121.498 22.311 123.905 21.3942
22298 Sn 363.977 41.0073 363.681 37.2037
22298 Bi2 492.573 54.2764 495.203 46.5032
22299 Bi1 987.929 94.9888 991.24 61.0836
22299 Ce 119.437 23.502 123.733 21.1836
22299 Sn 362.615 38.2359 362.52 35.4012
22299 Bi2 492.571 60.8282 497.045 45.3997
22300 Bi1 963.331 131.2 983.951 65.6087
22300 Ce 119.925 22.9565 126.309 19.6251
22300 Sn 364.02 37.838 363.897 34.89
22300 Bi2 482.989 72.0806 490.286 46.8966
22301 Ce 119.631 25.5998 127.851 20.5567
22301 Sn 363.19 39.7036 362.458 34.8142
22302 Ce 115.328 27.1098 128.688 20.6094
22302 Sn 362.27 39.9202 369.049 33.3055
22303 Sn 358.206 43.4805 368.8 33.1914
22304 Sn 352.746 47.2329 369.847 33.6011
