Ce 17233 -3.555 3.898
Ce 17234 -4.102 4.079
Ce 17235 -4.923 1.559
Sn 17235 -9.437 6.673
Ce 17236 -2.893 -0.1
Sn 17236 -2.787 4.625
Ce 17237 -1.962 -0.222
Sn 17237 -2.482 4.608
Bi1 17237 -16.312 12.399
Bi2 17237 -6.301 9.994
Ce 17238 -0.946 -0.482
Sn 17238 -1.01 -6.719
Bi1 17238 3.287 10.254
Bi2 17238 -0.794 10.377
Ce 17239 -0.305 -0.242
Sn 17239 4.597 -8.208
Bi1 17239 13.596 8.26
Bi2 17239 10.081 3.331
Sn 17240 -1.734 -10.885
Bi1 17240 11.961 -15.048
Bi2 17240 8.542 -2.57
Sn 17241 -7.156 -11.506
Bi1 17241 17.408 -16.963
Bi2 17241 4.915 -5.625
Bi1 17242 15.023 -29.399
Bi2 17242 9.124 -12.828
Bi1 17243 2.713 -38.611
Bi2 17243 3.135 -15.949
Ce 17245 -1.089 2.24
Sn 17245 3.271 -5.431
Bi1 17245 3.515 2.414
Bi2 17245 -3.291 6.038
Ce 17246 -1.788 0.004
Sn 17246 -1.582 -5.706
Bi1 17246 0.433 1.613
Bi2 17246 -4.125 -3.204
Ce 17247 -0.901 -1.336
Sn 17247 1.815 -5.332
Bi1 17247 6.158 13.495
Bi2 17247 -2.365 12.945
Ce 17248 0.115 -0.125
Sn 17248 -4.373 -0.856
Bi1 17248 -7.8 11.772
Bi2 17248 -8.688 3.336
Ce 17249 0.46 0.544
Sn 17249 -3.391 -1.61
Bi1 17249 -3.348 23.15
Bi2 17249 -0.592 9.644
Ce 17359 -4.447 0.003
Ce 17360 -5.693 -2.92
Ce 17361 -4.095 0.573
Ce 17364 -4.353 1.77
Ce 17368 -5.413 2.446
Sn 17368 -1.693 2.152
Bi1 17368 2.887 -12.486
Bi2 17368 5.035 -3.048
Ce 17369 -4.038 2.92
Sn 17369 -5.11 -0.219
Ce 17370 -5.126 0.862
Sn 17370 -2.193 3.9
Bi1 17370 -12.129 -13.475
Bi2 17370 1.362 -13.025
Ce 17371 -9.166 -0.027
Sn 17371 -3.069 -1.025
Bi1 17371 5.204 0.635
Bi2 17371 -5.071 -6.35
Sn 17372 -8.868 -3.945
Bi1 17372 18.852 -0.919
Bi2 17372 7.475 -7.178
Bi1 17373 12.643 -0.204
Bi2 17373 2.854 0.004
Bi1 17374 11.912 10.127
Bi2 17374 2.91 -2.563
Sn 17375 -11.086 0.817
Bi1 17375 8.063 -0.695
Bi2 17375 -2.107 -3.148
Ce 17376 -5.818 2.522
Sn 17376 -6.452 2.677
Ce 17377 -7.531 0.337
Ce 17378 -7.044 -0.345
Ce 17379 -6.45 1.255
Ce 17380 -7.755 1.342
Sn 17380 -9.014 -1.711
Ce 17381 -5.194 0.228
Sn 17381 -5.731 -2.155
Ce 17382 -5.46 -0.58
Sn 17382 -6.726 -1.978
Bi1 17382 -4.061 -10.162
Bi2 17382 -2.126 -7.083
Ce 17383 -7.909 0.658
Sn 17383 -7.723 -0.875
Bi1 17383 -3.773 -9.748
Bi2 17383 -1.954 -4.64
Sn 17384 -6.892 4.443
Bi1 17384 2.521 9.848
Bi2 17384 1.94 1.323
Sn 17385 -11.565 -3.128
Bi1 17385 8.572 -1.02
Bi2 17385 1.785 0.134
Bi1 17386 13.913 12.95
Bi2 17386 8.902 2.458
Bi1 17387 4.629 9.516
Bi2 17387 -0.904 0.644
Ce 17517 -5.696 2.332
Ce 17518 -7.846 1.373
Ce 17519 -6.284 3.964
Sn 17519 -8.921 6.497
Ce 17520 -4.972 0.414
Sn 17520 -6.01 8.339
Ce 17521 -4.194 0.918
Sn 17521 -4.901 5.834
Bi1 17521 -11.445 -15.872
Bi2 17521 -6.197 -10.073
Ce 17522 -5.446 0.706
Sn 17522 -2.649 0.318
Bi1 17522 0.502 -13.247
Bi2 17522 -500.158 -9.166
Ce 17523 -5.452 -1.198
Sn 17523 -6.649 -3.292
Bi1 17523 5.978 -0.1
Bi2 17523 505.877 0.553
Sn 17524 -8.638 0.839
Sn 17525 -6.234 -2.891
Bi1 17525 20.241 -1.275
Bi2 17525 7.335 -11.55
Bi1 17526 9.786 11.162
Bi2 17526 -0.027 1.564
Bi1 17527 1.025 -1.484
Bi2 17527 -10.996 -10.922
