21914 Bi1 986.941 74.7496 974.34 72.7681
21914 Bi2 488.504 54.2374 486.237 48.1946
21915 Bi1 989.185 71.8508 982.763 69.1129
21915 Bi2 488.888 51.4165 488.811 49.7301
21916 Bi1 989.815 71.159 981.547 64.1264
21916 Ce 122.481 23.2507 118.627 21.0384
21916 Bi2 489.351 49.9426 487.14 46.3261
21917 Bi1 979.872 72.8014 976.875 66.2234
21917 Ce 121.768 22.8759 119.43 21.2188
21917 Bi2 485.006 53.4925 481.998 46.4141
21918 Bi1 989.824 76.7976 990.629 61.8525
21918 Ce 121.687 22.7418 122.015 19.9051
21918 Sn 359.12 39.5503 360.84 37.5851
21918 Bi2 489.44 55.8569 489.559 44.0844
21919 Bi1 988.098 92.0941 983.456 59.8666
21919 Ce 119.852 23.3088 120.639 20.4283
21919 Sn 359.392 37.9185 358.565 35.7644
21919 Bi2 490.714 59.796 490.348 43.6544
21920 Bi1 982.103 125.114 975.03 66.1332
21920 Ce 120.621 23.8519 121.022 20.3078
21920 Sn 358.611 38.3134 360.482 34.2687
21920 Bi2 484.579 72.3979 485.513 45.4176
21921 Ce 120.401 25.4115 122.362 19.7276
21921 Sn 359.524 39.8174 359.986 35.2127
21922 Ce 120.707 26.535 124.221 19.8275
21922 Sn 360.576 40.5414 364.761 34.2174
21923 Sn 361.19 42.0692 364.004 33.3884
21924 Sn 360.421 49.0493 360.98 34.5372
21931 In 160.956 30.1826 179.452 28.7965
21932 In 167.283 30.2358 168.166 28.2892
21933 In 159.682 29.646 176.64 28.0947
21934 In 168.081 30.3501 168.199 27.8446
21935 In 159.763 31.5664 176.578 27.2257
21936 In 165.608 32.6829 168.255 27.0068
21937 In 159.792 34.8069 177.127 26.2853
