22294 Bi1 983.945 74.4423 983.79 68.6348
22294 Bi2 488.454 56.4093 488.226 50.159
22295 Bi1 983.094 73.021 983.175 67.6872
22295 Bi2 488.825 54.8115 488.677 51.7112
22296 Bi1 984.551 72.9822 983.859 66.9239
22296 Ce 121.792 26.47 123.006 24.8998
22296 Bi2 489.784 55.5058 488.889 51.2279
22297 Bi1 983.74 74.938 982.943 65.6822
22297 Ce 121.842 25.8113 122.289 24.1797
22297 Bi2 488.699 56.1507 488.314 49.8359
22298 Bi1 983.386 76.3102 983.872 65.035
22298 Ce 122.063 25.7093 122.897 24.0455
22298 Sn 361.77 41.6022 362.515 37.6072
22298 Bi2 490.176 57.6175 487.087 46.5927
22299 Bi1 982.535 81.6052 983.678 64.5668
22299 Ce 121.794 26.6147 122.779 23.6261
22299 Sn 362.285 40.0476 362.681 37.6021
22299 Bi2 490.379 62.4097 487.125 46.1105
22300 Bi1 982.559 88.5344 983.269 65.1691
22300 Ce 121.152 27.206 122.994 23.2483
22300 Sn 362.345 40.2067 363.114 36.2261
22300 Bi2 490.198 65.8348 488.107 49.0751
22301 Ce 121.253 28.5373 123.356 22.838
22301 Sn 361.657 41.7623 363.225 35.8427
22302 Ce 120.23 30.3352 123.339 23.4265
22302 Sn 361.909 42.3676 362.815 35.2374
22303 Sn 360.925 45.0206 363.31 34.9535
22304 Sn 360.815 46.8732 362.865 35.5188
