22215 Bi1 985.235 75.0656 980.595 69.9738
22215 Bi2 487.874 53.4387 489.946 48.5227
22216 Bi1 985.489 69.0638 983.604 68.6817
22216 Bi2 487.093 49.3002 489.129 49.9937
22217 Bi1 986.926 72.5447 983.138 64.2655
22217 Ce 122.22 22.6524 120.61 20.6648
22217 Bi2 488.303 51.2709 486.186 43.7382
22218 Bi1 981.002 72.564 981.831 66.6229
22218 Ce 122.537 21.7102 120.604 21.019
22218 Bi2 484.631 51.0824 483.85 45.8157
22219 Bi1 987.602 77.205 986.351 61.1393
22219 Ce 121.518 23.0349 121.281 20.594
22219 Sn 357.835 38.9332 365.727 37.1016
22219 Bi2 492.011 57.8747 493.451 45.8443
22220 Bi1 982.474 97.4058 984.05 60.9496
22220 Ce 120.541 23.785 120.754 19.9385
22220 Sn 358.234 38.0773 359.172 34.2816
22220 Bi2 488.753 58.3794 491.098 45.5765
22221 Bi1 979.495 128.265 975.75 67.3195
22221 Ce 119.546 24.1932 122.252 19.1891
22221 Sn 360.173 38.3589 359.207 35.0969
22221 Bi2 483.263 68.4429 484.73 45.5402
22222 Ce 121.005 25.9942 123.619 18.7731
22222 Sn 360.535 39.5231 361.54 34.3717
22223 Ce 120.58 26.7859 124.492 18.9628
22223 Sn 359.066 41.6303 362.117 33.769
22224 Sn 358.434 43.6693 363.933 33.057
22225 Sn 358.838 48.06 360.594 34.7506
22232 In 164.359 29.9974 173.869 29.0298
22233 In 158.374 29.5404 180.098 28.0899
22234 In 164.892 29.7253 171.243 28.0431
22235 In 158.231 30.6034 179.495 27.6141
22236 In 164.942 31.0513 172.76 27.2391
22237 In 155.506 33.4412 179.117 26.6528
22238 In 164.755 34.2502 170.987 27.1173
