17359 Ce 122.673 25.1369 115.743 23.8884
17360 Ce 119.572 24.8571 116.985 24.4156
17361 Ce 125.259 23.8543 118.086 23.9998
17364 Ce 122.235 24.1188 119.621 23.3814
17368 Ce 119.678 25.2965 125.666 22.6223
17368 Sn 365.394 39.9665 362.191 35.6427
17368 Bi1 986.379 73.3506 972.788 75.156
17368 Bi2 491.107 56.6281 480.842 52.4543
17369 Ce 121.453 25.7609 121.175 23.8691
17369 Sn 360.725 42.1112 357.536 41.3758
17370 Ce 121.408 25.4756 122.702 21.931
17370 Sn 363.358 39.0242 365.442 38.2224
17370 Bi1 968.405 81.5095 963.643 91.0763
17370 Bi2 485.342 59.7659 474.404 55.449
17371 Ce 118.047 26.0629 123.95 23.0342
17371 Sn 361.497 40.466 364.565 35.1416
17371 Bi1 986.29 71.2592 979.628 74.014
17371 Bi2 490.127 56.0565 482.943 49.3612
17372 Sn 357.75 43.6054 359.76 35.0954
17372 Bi1 987.179 68.8429 982.933 64.2204
17372 Bi2 489.587 54.4951 485.893 46.9875
17373 Bi1 988.047 81.0317 980.488 66.7005
17373 Bi2 489.17 57.4259 486.411 47.2297
17374 Bi1 984.989 73.86 987.572 60.3854
17374 Bi2 488.209 56.7089 486.353 45.1576
17375 Sn 357.073 40.8028 367.914 34.6072
17375 Bi1 985.237 70.4656 983.471 65.9123
17375 Bi2 486.596 53.417 488.54 50.7601
17376 Ce 120.606 24.3513 120.976 23.9006
17376 Sn 361.343 41.1329 362.641 38.0223
17377 Ce 118.656 24.0607 117.22 25.2533
17378 Ce 118.953 24.8652 117.766 25.5495
17379 Ce 120.127 24.6699 119.931 23.9102
17380 Ce 119.923 24.934 122.166 23.3255
17380 Sn 360.183 41.7426 361.526 38.3478
17381 Ce 119.897 24.7837 123.461 22.6343
17381 Sn 363.714 40.5105 361.437 37.4847
17382 Ce 120.326 25.3443 125.094 22.2942
17382 Sn 361.047 39.3297 366.736 36.8551
17382 Bi1 977.626 76.4843 977.232 78.8339
17382 Bi2 482.926 57.7726 484.509 52.8927
17383 Ce 118.979 26.2981 124.068 22.9734
17383 Sn 361.242 40.2509 364.273 35.3033
17383 Bi1 981.493 70.3994 976.528 73.41
17383 Bi2 486.11 54.4679 484.145 49.9328
17384 Sn 363.568 40.5137 367.474 34.8427
17384 Bi1 985.198 70.026 985.858 68.1212
17384 Bi2 487.527 55.3154 485.755 48.9689
17385 Sn 359.869 42.3115 367.969 35.1408
17385 Bi1 985.449 69.786 988.184 66.371
17385 Bi2 490.352 54.9283 489.035 48.0866
17386 Bi1 989.618 71.5328 988.123 61.5655
17386 Bi2 490.792 54.9791 487.194 47.2622
17387 Bi1 983.296 76.3301 987.852 64.0159
17387 Bi2 486.37 57.8537 488.984 46.1964
