19347 1 1 1 1 1 1 1 0
19355 1 1 1 1 1 1 1 0
19356 1 1 1 1 1 1 1 0
19357 1 1 1 1 1 1 1 0
19358 1 1 1 1 1 1 1 0
19359 1 1 1 1 1 1 1 0
19360 1 1 1 1 1 1 1 0
19361 1 1 1 1 1 1 1 0
19362 1 1 1 1 1 1 1 0
19363 1 1 1 1 1 1 1 0
19364 1 1 1 1 1 1 1 0
19366 1 1 1 1 1 1 1 0
19367 1 1 1 1 1 1 1 0
19368 1 1 1 1 1 1 1 0
19369 1 1 1 1 1 1 1 0
19370 1 1 1 1 1 1 1 0
19371 1 1 1 1 1 1 1 0
19372 1 1 1 1 1 1 1 0
19373 1 1 1 1 1 1 1 0
19374 1 1 1 1 1 1 1 0
19375 1 1 1 1 1 1 1 0
19376 1 1 1 1 1 1 1 0
19377 1 1 1 1 1 1 1 0
