Ce 19347 -4.349 -2.853
Ce 19355 -1.821 -2.343
Ce 19356 -0.848 -3.525
Sn 19356 -4.885 4.199
Ce 19357 -1.506 -2.417
Sn 19357 -1.558 -0.878
Ce 19358 -2.242 -0.142
Sn 19358 0.445 1.023
Ce 19359 -0.446 0.157
Sn 19359 2.006 2.183
Bi1 19359 -3.522 -0.257
Bi2 19359 -3.314 2.55
Ce 19360 -0.75 -3.068
Sn 19360 1.563 0.051
Bi1 19360 -2.684 -5.205
Bi2 19360 -5.387 -0.975
Sn 19361 2.662 2.01
Bi1 19361 0.563 1.149
Bi2 19361 -1.666 -0.952
Sn 19362 3.537 1.488
Bi1 19362 4.542 3.876
Bi2 19362 1.2 1.831
Bi1 19363 0.986 -3.949
Bi2 19363 0.996 0.65
Bi1 19364 7.382 -5.644
Bi2 19364 2.354 -1.672
In 19368 -0.317 0.831
In 19369 1.048 -0.396
In 19370 1.282 1.298
In 19371 3.5 -0.833
In 19372 3.075 -0.697
In 19373 5.169 0.582
In 19374 5.371 -0.233
