Bi1 20818 -12.7 0.61
Bi2 20818 -12.855 -5.433
Bi1 20819 -16.373 -8.371
Bi2 20819 -11.461 6.215
Bi1 20820 -14.72 -8.778
Bi2 20820 -10.032 4.537
Bi1 20821 6.778 -7.416
Ce 20821 -3.396 3.804
Bi2 20821 0.998 2.136
Bi1 20822 3.671 9.005
Ce 20822 -0.491 5.309
Bi2 20822 4.233 3.542
Ce 20828 1.041 -0.52
Sn 20828 -12.265 -6.197
Sn 20830 2.72 -10.415
Bi1 20831 11.69 8.129
Ce 20831 -2.829 3.803
Sn 20831 -5.106 0.11
Bi2 20831 4.206 -5.808
Bi1 20832 8.315 10.979
Ce 20832 -3.384 3.573
Sn 20832 -5.807 -0.434
Bi2 20832 3.714 -5.843
Bi1 20833 13.826 8.899
Ce 20833 -2.793 2.003
Sn 20833 -4.649 -2.2
Bi2 20833 4.892 -7.682
Bi1 20834 10.064 5.781
Ce 20834 -2.174 2.688
Sn 20834 -4.282 -2.451
Bi2 20834 3.536 -7.96
Bi1 20835 9.175 9.919
Ce 20835 -1.705 6.039
Sn 20835 -3.822 2.46
Bi2 20835 4.019 -4.804
Bi1 20836 9.404 7.917
Ce 20836 -0.829 6.513
Sn 20836 -2.867 2.707
Bi2 20836 3.079 -3.844
Bi1 20837 11.481 6.842
Ce 20837 -0.757 6.942
Sn 20837 -2.424 1.766
Bi2 20837 5.386 -6.04
