Ce 18617 -0.436 -6.541
Ce 18618 -2.187 -3.864
Ce 18619 -1.658 -2.344
Sn 18619 -4.059 -1.418
Ce 18620 -0.491 -4.356
Sn 18620 -2.075 0.812
Ce 18621 -2.382 -3.349
Sn 18621 -2.31 7.443
Ce 18622 -0.332 -3.628
Sn 18622 0.798 1.629
Bi1 18622 2.361 -1.302
Bi2 18622 -3.843 -0.35
Ce 18623 -1.125 -2.644
Sn 18623 -1.504 0.319
Bi1 18623 3.273 1.16
Bi2 18623 -1.926 -0.783
Sn 18624 -1.284 0.545
Bi1 18624 0.131 -0.778
Bi2 18624 -4.854 -1.111
Sn 18625 -0.916 -1.872
Bi1 18625 2.409 2.807
Bi2 18625 -0.26 -0.253
Bi1 18626 -0.928 -0.841
Bi2 18626 -0.08 -0.801
Bi1 18627 2.397 -9.229
Bi2 18627 -2.396 -7.302
In 18631 0.453 1.221
In 18632 9.054 -5.709
In 18633 0.361 3.674
In 18634 3.902 0.486
In 18635 1.96 0.812
In 18636 2.711 1.007
In 18637 2.676 0.511
